mod_name,unimod_mass,unimod_avge_mass,composition,unimod_modloss,modloss_composition,classification,unimod_id,modloss_importance,mass,modloss_original,modloss
S[UNIMOD:405],329.05252,329.2059,H(12)C(10)N(5)O(6)P(1),0.0,,Post-translational,405,0.0,329.05252012475,0.0,0.0
E[UNIMOD:450],129.042593,129.114,H(7)C(5)N(1)O(3),0.0,,Post-translational,450,0.0,129.04259308875,0.0,0.0
-[UNIMOD:450],129.042593,129.114,H(7)C(5)N(1)O(3),0.0,,Chemical derivative,450,0.0,129.04259308875,0.0,0.0
C[UNIMOD:407],146.036779,146.1427,H(6)C(9)O(2),0.0,,Post-translational,407,0.0,146.03677943252,0.0,0.0
P[UNIMOD:408],148.037173,148.114,H(8)C(5)O(5),0.0,,Other glycosylation,408,0.0,148.03717335569002,0.0,0.0
H[UNIMOD:409],454.088965,454.3279,H(19)C(17)N(4)O(9)P(1),0.0,,Post-translational,409,0.0,454.08896520464,0.0,0.0
C[UNIMOD:409],454.088965,454.3279,H(19)C(17)N(4)O(9)P(1),0.0,,Post-translational,409,0.0,454.08896520464,0.0,0.0
C[UNIMOD:410],634.662782,635.1417,H(86)C(43)O(2),0.0,,Post-translational,410,0.0,634.6627820109201,0.0,0.0
[UNIMOD:411]-,119.037114,119.1207,H(5)C(7)N(1)O(1),0.0,,Chemical derivative,411,0.0,119.03711378515,0.0,0.0
[UNIMOD:412]-,124.068498,124.1515,2H(5)C(7)N(1)O(1),0.0,,Chemical derivative,412,0.0,124.0684975146,0.0,0.0
H[UNIMOD:413],345.047435,345.2053,H(12)C(10)N(5)O(7)P(1),0.0,,Post-translational,413,0.0,345.04743474432,0.0,0.0
K[UNIMOD:413],345.047435,345.2053,H(12)C(10)N(5)O(7)P(1),0.0,,Post-translational,413,0.0,345.04743474432,0.0,0.0
N[UNIMOD:414],30.010565,30.026,H(2)C(1)O(1),0.0,,Post-translational,414,0.0,30.01056468403,0.0,0.0
C[UNIMOD:415],1620.930224,1618.9096,H(47)C(40)N(20)O(26)P(4)S(3)Se(1)Mo(1),0.0,,Post-translational,415,0.0,1620.93022484911,0.0,0.0
C[UNIMOD:416],418.137616,418.3973,H(22)C(20)N(2)O(8),0.0,,Post-translational,416,0.0,418.13761567448,0.0,0.0
H[UNIMOD:417],306.025302,306.166,H(11)C(9)N(2)O(8)P(1),0.0,,Post-translational,417,0.0,306.02530231837,0.0,0.0
Y[UNIMOD:417],306.025302,306.166,H(11)C(9)N(2)O(8)P(1),0.0,,Post-translational,417,0.0,306.02530231837,0.0,0.0
S[UNIMOD:419],154.00311,154.0584,H(7)C(3)O(5)P(1),0.0,,Post-translational,419,0.0,154.00311032188,0.0,0.0
G[UNIMOD:420],15.977156,16.0656,O(-1)S(1),0.0,,Post-translational,420,0.0,15.97715655483,0.0,0.0
D[UNIMOD:421],31.972071,32.065,S(1),0.0,,Post-translational,421,0.0,31.9720711744,0.0,0.0
C[UNIMOD:421],31.972071,32.065,S(1),0.0,,Post-translational,421,0.0,31.9720711744,0.0,0.0
W[UNIMOD:421],31.972071,32.065,S(1),0.0,,Chemical derivative,421,0.0,31.9720711744,0.0,0.0
K[UNIMOD:422],70.005479,70.0468,H(2)C(3)O(2),0.0,,Post-translational,422,0.0,70.0054793036,0.0,0.0
V[UNIMOD:422],70.005479,70.0468,H(2)C(3)O(2),0.0,,Post-translational,422,0.0,70.0054793036,0.0,0.0
C[UNIMOD:422],70.005479,70.0468,H(2)C(3)O(2),0.0,,Post-translational,422,0.0,70.0054793036,0.0,0.0
C[UNIMOD:423],79.91652,78.96,Se(1),0.0,,Post-translational,423,0.0,79.9165218,0.0,0.0
D[UNIMOD:424],1572.985775,1572.0146,H(47)C(40)N(20)O(26)P(4)S(4)Mo(1),0.0,,Post-translational,424,0.0,1572.98577422351,0.0,0.0
C[UNIMOD:424],1572.985775,1572.0146,H(47)C(40)N(20)O(26)P(4)S(4)Mo(1),0.0,,Post-translational,424,0.0,1572.98577422351,0.0,0.0
U[UNIMOD:424],1572.985775,1572.0146,H(47)C(40)N(20)O(26)P(4)S(4)Mo(1),0.0,,Post-translational,424,0.0,1572.98577422351,0.0,0.0
U[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Multiple,425,0.0,31.98982923914,0.0,0.0
C[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
W[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
Y[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
F[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
M[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
K[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
R[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
P[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Post-translational,425,0.0,31.98982923914,0.0,0.0
E[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
I[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
L[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
V[UNIMOD:425],31.989829,31.9988,O(2),0.0,,Chemical derivative,425,0.0,31.98982923914,0.0,0.0
T[UNIMOD:426],126.104465,126.1962,H(14)C(8)O(1),0.0,,Post-translational,426,0.0,126.10446507079,0.0,0.0
S[UNIMOD:426],126.104465,126.1962,H(14)C(8)O(1),0.0,,Post-translational,426,0.0,126.10446507079,0.0,0.0
C[UNIMOD:426],126.104465,126.1962,H(14)C(8)O(1),0.0,,Post-translational,426,0.0,126.10446507079,0.0,0.0
T[UNIMOD:428],283.045704,283.1724,H(14)C(8)N(1)O(8)P(1),283.045704,H(14)C(8)N(1)O(8)P(1),O-linked glycosylation,428,0.0,283.04570341063,283.04570341063,0.0
S[UNIMOD:428],283.045704,283.1724,H(14)C(8)N(1)O(8)P(1),283.045704,H(14)C(8)N(1)O(8)P(1),O-linked glycosylation,428,0.0,283.04570341063,283.04570341063,0.0
T[UNIMOD:429],242.019154,242.1205,H(11)C(6)O(8)P(1),242.019154,H(11)C(6)O(8)P(1),O-linked glycosylation,429,0.0,242.01915430951,242.01915430951,0.0
S[UNIMOD:429],242.019154,242.1205,H(11)C(6)O(8)P(1),242.019154,H(11)C(6)O(8)P(1),O-linked glycosylation,429,0.0,242.01915430951,242.01915430951,0.0
C[UNIMOD:431],236.214016,236.3929,H(28)C(16)O(1),0.0,,Post-translational,431,0.0,236.21401552201,0.0,0.0
S[UNIMOD:431],236.214016,236.3929,H(28)C(16)O(1),0.0,,Post-translational,431,0.0,236.21401552201,0.0,0.0
T[UNIMOD:431],236.214016,236.3929,H(28)C(16)O(1),0.0,,Pre-translational,431,0.0,236.21401552201,0.0,0.0
-[UNIMOD:432],368.344302,368.6383,H(44)C(27),0.0,,Post-translational,432,0.0,368.34430141812,0.0,0.0
K[UNIMOD:433],264.187801,264.4046,H(24)C(20),0.0,,Post-translational,433,0.0,264.18780077352,0.0,0.0
D[UNIMOD:434],294.183109,294.3859,H(26)C(17)O(4),0.0,,Post-translational,434,0.0,294.18310931626,0.0,0.0
K[UNIMOD:435],109.052764,109.1259,H(7)C(6)N(1)O(1),0.0,,Post-translational,435,0.0,109.05276384961,0.0,0.0
E[UNIMOD:436],614.161645,614.4714,H(30)C(34)N(4)O(4)Fe(1),0.0,,Post-translational,436,0.0,614.1616417929,0.0,0.0
-[UNIMOD:437],386.110369,386.3003,H(19)C(13)N(6)O(6)P(1),0.0,,Post-translational,437,0.0,386.11036935479,0.0,0.0
C[UNIMOD:438],24.995249,25.0095,H(-1)C(1)N(1),0.0,,Post-translational,438,0.0,24.9952489722,0.0,0.0
C[UNIMOD:439],342.786916,342.876,H(-1)C(5)N(2)O(5)S(2)Fe(2),0.0,,Post-translational,439,0.0,342.78691108328,0.0,0.0
C[UNIMOD:440],42.021798,42.04,H(2)C(1)N(2),0.0,,Post-translational,440,0.0,42.02179807332,0.0,0.0
S[UNIMOD:442],438.094051,438.3285,H(19)C(17)N(4)O(8)P(1),0.0,,Post-translational,442,0.0,438.09405058507,0.0,0.0
T[UNIMOD:442],438.094051,438.3285,H(19)C(17)N(4)O(8)P(1),0.0,,Post-translational,442,0.0,438.09405058507,0.0,0.0
C[UNIMOD:443],456.104615,456.3438,H(21)C(17)N(4)O(9)P(1),0.0,,Post-translational,443,0.0,456.10461526910007,0.0,0.0
C[UNIMOD:444],922.834855,922.067,H(24)C(19)N(8)O(15)P(2)S(3)Mo(1)Cu(1),0.0,,Post-translational,444,0.0,922.83485216255,0.0,0.0
K[UNIMOD:445],59.04969,59.0871,H(7)C(3)O(1),0.0,,Post-translational,445,0.0,59.04968984518,0.0,0.0
T[UNIMOD:447],-15.994915,-15.9994,O(-1),0.0,,Chemical derivative,447,0.0,-15.99491461957,0.0,0.0
D[UNIMOD:447],-15.994915,-15.9994,O(-1),0.0,,Post-translational,447,0.0,-15.99491461957,0.0,0.0
S[UNIMOD:447],-15.994915,-15.9994,O(-1),0.0,,Chemical derivative,447,0.0,-15.99491461957,0.0,0.0
-[UNIMOD:448],831.197041,831.6871,H(37)C(36)N(3)O(20),0.0,,Post-translational,448,0.0,831.1970405971999,0.0,0.0
T[UNIMOD:449],154.135765,154.2493,H(18)C(10)O(1),0.0,,Post-translational,449,0.0,154.13576519971002,0.0,0.0
S[UNIMOD:449],154.135765,154.2493,H(18)C(10)O(1),0.0,,Post-translational,449,0.0,154.13576519971002,0.0,0.0
-[UNIMOD:452],387.127779,387.3419,H(21)C(15)N(3)O(9),0.0,,Post-translational,452,0.0,387.12777926625006,0.0,0.0
E[UNIMOD:452],387.127779,387.3419,H(21)C(15)N(3)O(9),0.0,,Post-translational,452,0.0,387.12777926625006,0.0,0.0
-[UNIMOD:453],516.170373,516.4559,H(28)C(20)N(4)O(12),0.0,,Post-translational,453,0.0,516.170372355,0.0,0.0
E[UNIMOD:453],516.170373,516.4559,H(28)C(20)N(4)O(12),0.0,,Post-translational,453,0.0,516.170372355,0.0,0.0
W[UNIMOD:454],161.068808,161.1558,H(11)C(6)N(1)O(4),0.0,,Other glycosylation,454,0.0,161.06880783724,0.0,0.0
T[UNIMOD:454],161.068808,161.1558,H(11)C(6)N(1)O(4),161.068808,H(11)C(6)N(1)O(4),O-linked glycosylation,454,0.0,161.06880783724,161.06880783724,0.0
S[UNIMOD:454],161.068808,161.1558,H(11)C(6)N(1)O(4),161.068808,H(11)C(6)N(1)O(4),O-linked glycosylation,454,0.0,161.06880783724,161.06880783724,0.0
N[UNIMOD:454],161.068808,161.1558,H(11)C(6)N(1)O(4),161.068808,H(11)C(6)N(1)O(4),N-linked glycosylation,454,0.0,161.06880783724,161.06880783724,0.0
K[UNIMOD:454],161.068808,161.1558,H(11)C(6)N(1)O(4),0.0,,Synth. pep. protect. gp.,454,0.0,161.06880783724,0.0,0.0
[UNIMOD:455]-,154.110613,154.2096,H(14)C(8)N(2)O(1),0.0,,Chemical derivative,455,0.0,154.11061307965002,0.0,0.0
K[UNIMOD:455],154.110613,154.2096,H(14)C(8)N(2)O(1),0.0,,Chemical derivative,455,0.0,154.11061307965002,0.0,0.0
[UNIMOD:457]-,175.042199,175.1855,H(5)C(13)N(1),0.0,,Chemical derivative,457,0.0,175.04219916558,0.0,0.0
K[UNIMOD:457],175.042199,175.1855,H(5)C(13)N(1),0.0,,Chemical derivative,457,0.0,175.04219916558,0.0,0.0
[UNIMOD:464]-,220.991213,221.2054,H(5)C(1)13C(6)N(1)O(3)S(2),0.0,,Chemical derivative,464,0.0,220.99121438351003,0.0,0.0
K[UNIMOD:464],220.991213,221.2054,H(5)C(1)13C(6)N(1)O(3)S(2),0.0,,Chemical derivative,464,0.0,220.99121438351003,0.0,0.0
[UNIMOD:477]-,137.16403,137.2476,H(5)2H(9)C(7)N(1)O(1),68.12999,2H(9)C(3)N(1),Isotopic label,477,0.0,137.16402978823,68.12999000751,0.0
K[UNIMOD:477],137.16403,137.2476,H(5)2H(9)C(7)N(1)O(1),68.12999,2H(9)C(3)N(1),Isotopic label,477,0.0,137.16402978823,68.12999000751,0.0
[UNIMOD:476]-,128.107539,128.1922,H(14)C(7)N(1)O(1),59.073499,H(9)C(3)N(1),Isotopic label,476,0.0,128.10753907522002,59.0734992945,0.0
K[UNIMOD:476],128.107539,128.1922,H(14)C(7)N(1)O(1),59.073499,H(9)C(3)N(1),Isotopic label,476,0.0,128.10753907522002,59.0734992945,0.0
S[UNIMOD:478],421.073241,421.4259,H(15)C(21)N(3)O(5)S(1),0.0,,Chemical derivative,478,0.0,421.0732417689901,0.0,0.0
R[UNIMOD:478],421.073241,421.4259,H(15)C(21)N(3)O(5)S(1),0.0,,Chemical derivative,478,0.0,421.0732417689901,0.0,0.0
P[UNIMOD:478],421.073241,421.4259,H(15)C(21)N(3)O(5)S(1),0.0,,Chemical derivative,478,0.0,421.0732417689901,0.0,0.0
K[UNIMOD:478],421.073241,421.4259,H(15)C(21)N(3)O(5)S(1),0.0,,Chemical derivative,478,0.0,421.0732417689901,0.0,0.0
C[UNIMOD:478],421.073241,421.4259,H(15)C(21)N(3)O(5)S(1),0.0,,Chemical derivative,478,0.0,421.0732417689901,0.0,0.0
T[UNIMOD:472],59.019355,59.1334,H(5)C(2)N(1)O(-1)S(1),0.0,,Chemical derivative,472,0.0,59.019355720410005,0.0,0.0
S[UNIMOD:472],59.019355,59.1334,H(5)C(2)N(1)O(-1)S(1),0.0,,Chemical derivative,472,0.0,59.019355720410005,0.0,0.0
C[UNIMOD:493],340.167459,340.4129,H(24)C(21)O(4),0.0,,Non-standard residue,493,0.0,340.1674592518,0.0,0.0
A[UNIMOD:481],4.025107,4.0246,H(-4)2H(4),0.0,,Isotopic label,481,0.0,4.025106983560001,0.0,0.0
Y[UNIMOD:481],4.025107,4.0246,H(-4)2H(4),0.0,,Isotopic label,481,0.0,4.025106983560001,0.0,0.0
F[UNIMOD:481],4.025107,4.0246,H(-4)2H(4),0.0,,Isotopic label,481,0.0,4.025106983560001,0.0,0.0
K[UNIMOD:481],4.025107,4.0246,H(-4)2H(4),0.0,,Isotopic label,481,0.0,4.025106983560001,0.0,0.0
U[UNIMOD:481],4.025107,4.0246,H(-4)2H(4),0.0,,Isotopic label,481,0.0,4.025106983560001,0.0,0.0
T[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),192.063388,H(12)C(7)O(6),O-linked glycosylation,490,0.0,192.06338810418,192.06338810418,0.0
S[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),192.063388,H(12)C(7)O(6),O-linked glycosylation,490,0.0,192.06338810418,192.06338810418,0.0
R[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),0.0,,N-linked glycosylation,490,0.0,192.06338810418,0.0,0.0
Q[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),0.0,,Other glycosylation,490,0.0,192.06338810418,0.0,0.0
N[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),192.063388,H(12)C(7)O(6),N-linked glycosylation,490,0.0,192.06338810418,192.06338810418,0.0
K[UNIMOD:490],192.063388,192.1666,H(12)C(7)O(6),0.0,,Other glycosylation,490,0.0,192.06338810418,0.0,0.0
C[UNIMOD:495],684.298156,684.8442,H(44)C(38)N(4)O(6)S(1),0.0,,Chemical derivative,495,0.0,684.29815632766,0.0,0.0
C[UNIMOD:488],118.065674,118.1558,H(8)C(8)N(1),0.0,,Chemical derivative,488,0.0,118.06567426227,0.0,0.0
H[UNIMOD:498],234.16198,234.334,H(22)C(15)O(2),0.0,,Other,498,0.0,234.1619799482,0.0,0.0
C[UNIMOD:498],234.16198,234.334,H(22)C(15)O(2),0.0,,Other,498,0.0,234.1619799482,0.0,0.0
K[UNIMOD:498],234.16198,234.334,H(22)C(15)O(2),0.0,,Other,498,0.0,234.1619799482,0.0,0.0
C[UNIMOD:499],298.022748,299.1331,H(13)C(10)13C(2)N(2)O(2)Br(1),0.0,,Isotopic label,499,0.0,298.02274993713,0.0,0.0
C[UNIMOD:500],129.042593,129.114,H(7)C(5)N(1)O(3),0.0,,Chemical derivative,500,0.0,129.04259308875,0.0,0.0
[UNIMOD:501]-,134.048013,134.1353,H(6)C(7)N(2)O(1),0.0,,Chemical derivative,501,0.0,134.04801282181,0.0,0.0
[UNIMOD:503]-,332.19876,332.4339,H(28)C(20)O(4),0.0,,Post-translational,503,0.0,332.19875938072,0.0,0.0
K[UNIMOD:503],332.19876,332.4339,H(28)C(20)O(4),0.0,,Post-translational,503,0.0,332.19875938072,0.0,0.0
K[UNIMOD:519],594.091928,594.6569,H(22)C(32)N(2)O(6)S(2),0.0,,Chemical derivative,519,0.0,594.0919287841401,0.0,0.0
[UNIMOD:520]-,68.0626,68.117,H(8)C(5),0.0,,Chemical derivative,520,0.0,68.06260025784,0.0,0.0
K[UNIMOD:520],68.0626,68.117,H(8)C(5),0.0,,Chemical derivative,520,0.0,68.06260025784,0.0,0.0
[UNIMOD:518]-,56.0626,56.1063,H(8)C(4),0.0,,Chemical derivative,518,0.0,56.06260025784,0.0,0.0
K[UNIMOD:518],56.0626,56.1063,H(8)C(4),0.0,,Chemical derivative,518,0.0,56.06260025784,0.0,0.0
[UNIMOD:504]-,348.193674,348.4333,H(28)C(20)O(5),0.0,,Post-translational,504,0.0,348.19367400029,0.0,0.0
K[UNIMOD:504],348.193674,348.4333,H(28)C(20)O(5),0.0,,Post-translational,504,0.0,348.19367400029,0.0,0.0
[UNIMOD:510]-,34.063117,34.0631,2H(4)13C(2),0.0,,Isotopic label,510,0.0,34.06311678262,0.0,0.0
R[UNIMOD:510],34.063117,34.0631,2H(4)13C(2),0.0,,Isotopic label,510,0.0,34.06311678262,0.0,0.0
K[UNIMOD:510],34.063117,34.0631,2H(4)13C(2),0.0,,Isotopic label,510,0.0,34.06311678262,0.0,0.0
[UNIMOD:510]-,34.063117,34.0631,2H(4)13C(2),0.0,,Isotopic label,510,0.0,34.06311678262,0.0,0.0
[UNIMOD:513]-,227.224915,227.3862,H(29)C(14)N(1)O(1),0.0,,Chemical derivative,513,0.0,227.22491455867,0.0,0.0
K[UNIMOD:513],227.224915,227.3862,H(29)C(14)N(1)O(1),0.0,,Chemical derivative,513,0.0,227.22491455867,0.0,0.0
R[UNIMOD:512],324.105647,324.2812,H(20)C(12)O(10),0.0,,Other glycosylation,512,0.0,324.1056468403,0.0,0.0
K[UNIMOD:512],324.105647,324.2812,H(20)C(12)O(10),0.0,,Other glycosylation,512,0.0,324.1056468403,0.0,0.0
S[UNIMOD:512],324.105647,324.2812,H(20)C(12)O(10),324.105647,H(20)C(12)O(10),O-linked glycosylation,512,0.0,324.1056468403,324.1056468403,0.0
T[UNIMOD:512],324.105647,324.2812,H(20)C(12)O(10),324.105647,H(20)C(12)O(10),O-linked glycosylation,512,0.0,324.1056468403,324.1056468403,0.0
R[UNIMOD:505],290.176961,290.3939,H(26)C(19)N(-2)O(4),0.0,,Post-translational,505,0.0,290.1769613074,0.0,0.0
C[UNIMOD:1036],470.266839,470.5977,H(38)C(28)O(6),0.0,,Chemical derivative,1036,0.0,470.26683894216,0.0,0.0
S[UNIMOD:1037],443.291294,443.5603,H(42)C(22)N(3)O(4)P(1),0.0,,Chemical derivative,1037,0.0,443.29129384365,0.0,0.0
Y[UNIMOD:1037],443.291294,443.5603,H(42)C(22)N(3)O(4)P(1),0.0,,Chemical derivative,1037,0.0,443.29129384365,0.0,0.0
[UNIMOD:525]-,141.098318,141.1756,H(12)C(6)13C(1)N(2)O(1),0.0,,Isotopic label,525,0.0,141.09831785026,0.0,0.0
K[UNIMOD:525],141.098318,141.1756,H(12)C(6)13C(1)N(2)O(1),0.0,,Isotopic label,525,0.0,141.09831785026,0.0,0.0
Y[UNIMOD:525],141.098318,141.1756,H(12)C(6)13C(1)N(2)O(1),0.0,,Isotopic label,525,0.0,141.09831785026,0.0,0.0
R[UNIMOD:506],306.171876,306.3933,H(26)C(19)N(-2)O(5),0.0,,Post-translational,506,0.0,306.17187592697,0.0,0.0
C[UNIMOD:522],525.225719,525.6183,H(35)C(23)N(5)O(7)S(1),0.0,,Chemical derivative,522,0.0,525.22571966159,0.0,0.0
[UNIMOD:523]-,452.245726,452.6106,H(36)C(22)N(4)O(4)S(1),0.0,,Chemical derivative,523,0.0,452.24572683068,0.0,0.0
K[UNIMOD:523],452.245726,452.6106,H(36)C(22)N(4)O(4)S(1),0.0,,Chemical derivative,523,0.0,452.24572683068,0.0,0.0
C[UNIMOD:515],427.069202,427.3625,H(13)C(24)N(1)O(7),0.0,,Chemical derivative,515,0.0,427.06920176041,0.0,0.0
C[UNIMOD:514],232.064354,232.2768,H(14)C(9)N(1)O(4)S(1),0.0,,Chemical derivative,514,0.0,232.06435410833,0.0,0.0
M[UNIMOD:526],-48.003371,-48.1075,H(-4)C(-1)S(-1),0.0,,Artefact,526,0.0,-48.00337130332,0.0,0.0
Y[UNIMOD:532],144.105918,144.168,H(12)C(5)13C(2)N(2)18O(1),0.0,,Isotopic label,532,0.0,144.10591767862,0.0,0.0
[UNIMOD:532]-,144.105918,144.168,H(12)C(5)13C(2)N(2)18O(1),0.0,,Isotopic label,532,0.0,144.10591767862,0.0,0.0
K[UNIMOD:532],144.105918,144.168,H(12)C(5)13C(2)N(2)18O(1),0.0,,Isotopic label,532,0.0,144.10591767862,0.0,0.0
C[UNIMOD:532],144.105918,144.168,H(12)C(5)13C(2)N(2)18O(1),0.0,,Isotopic label,532,0.0,144.10591767862,0.0,0.0
Y[UNIMOD:533],144.099599,144.1688,H(12)C(6)13C(1)N(1)15N(1)18O(1),0.0,,Isotopic label,533,0.0,144.099597738,0.0,0.0
[UNIMOD:533]-,144.099599,144.1688,H(12)C(6)13C(1)N(1)15N(1)18O(1),0.0,,Isotopic label,533,0.0,144.099597738,0.0,0.0
K[UNIMOD:533],144.099599,144.1688,H(12)C(6)13C(1)N(1)15N(1)18O(1),0.0,,Isotopic label,533,0.0,144.099597738,0.0,0.0
C[UNIMOD:533],144.099599,144.1688,H(12)C(6)13C(1)N(1)15N(1)18O(1),0.0,,Isotopic label,533,0.0,144.099597738,0.0,0.0
Y[UNIMOD:534],155.821022,157.7921,H(-2)Br(2),0.0,,Chemical derivative,534,0.0,155.82102513554,0.0,0.0
K[UNIMOD:535],383.228103,383.446,H(29)C(16)N(7)O(4),0.0,,Chemical derivative,535,0.0,383.22810244396,0.0,0.0
Y[UNIMOD:536],271.148736,271.2976,H(20)C(11)13C(1)N(3)O(4),0.0,,Isotopic label,536,0.0,271.14873597124,0.0,0.0
[UNIMOD:536]-,271.148736,271.2976,H(20)C(11)13C(1)N(3)O(4),0.0,,Isotopic label,536,0.0,271.14873597124,0.0,0.0
K[UNIMOD:536],271.148736,271.2976,H(20)C(11)13C(1)N(3)O(4),0.0,,Isotopic label,536,0.0,271.14873597124,0.0,0.0
[UNIMOD:537]-,244.101452,244.2292,H(15)C(9)13C(1)N(2)O(5),0.0,,Isotopic label,537,0.0,244.10145142523,0.0,0.0
K[UNIMOD:537],244.101452,244.2292,H(15)C(9)13C(1)N(2)O(5),0.0,,Isotopic label,537,0.0,244.10145142523,0.0,0.0
Y[UNIMOD:537],244.101452,244.2292,H(15)C(9)13C(1)N(2)O(5),0.0,,Isotopic label,537,0.0,244.10145142523,0.0,0.0
C[UNIMOD:538],626.386577,626.8927,H(54)C(35)N(4)O(4)S(1),0.0,,Other,538,0.0,626.38657741082,0.0,0.0
C[UNIMOD:539],660.428442,660.9504,H(60)C(36)N(4)O(5)S(1),0.0,,Other,539,0.0,660.4284422237699,0.0,0.0
A[UNIMOD:540],15.994915,15.9994,H(0)C(0)N(0)O(1)S(0),0.0,,AA substitution,540,0.0,15.99491461957,0.0,0.0
A[UNIMOD:541],30.010565,30.026,H(2)C(1)N(0)O(1)S(0),0.0,,AA substitution,541,0.0,30.01056468403,0.0,0.0
A[UNIMOD:542],43.989829,44.0095,H(0)C(1)N(0)O(2)S(0),0.0,,AA substitution,542,0.0,43.98982923914,0.0,0.0
A[UNIMOD:543],26.01565,26.0373,H(2)C(2)N(0)O(0)S(0),0.0,,AA substitution,543,0.0,26.01565006446,0.0,0.0
A[UNIMOD:544],-14.01565,-14.0266,H(-2)C(-1)N(0)O(0)S(0),0.0,,AA substitution,544,0.0,-14.01565006446,0.0,0.0
A[UNIMOD:545],58.005479,58.0361,H(2)C(2)N(0)O(2)S(0),0.0,,AA substitution,545,0.0,58.0054793036,0.0,0.0
A[UNIMOD:546],28.0313,28.0532,H(4)C(2)N(0)O(0)S(0),0.0,,AA substitution,546,0.0,28.03130012892,0.0,0.0
C[UNIMOD:547],44.059229,44.031,H(4)C(6)N(0)O(0)S(-1),0.0,,AA substitution,547,0.0,44.05922895452,0.0,0.0
C[UNIMOD:548],-15.977156,-16.0656,H(0)C(0)N(0)O(1)S(-1),0.0,,AA substitution,548,0.0,-15.97715655483,0.0,0.0
C[UNIMOD:549],83.070128,83.067,H(5)C(8)N(1)O(0)S(-1),0.0,,AA substitution,549,0.0,83.07012799118,0.0,0.0
C[UNIMOD:550],60.054144,60.0304,H(4)C(6)N(0)O(1)S(-1),0.0,,AA substitution,550,0.0,60.05414357408999,0.0,0.0
C[UNIMOD:551],53.091927,53.0428,H(7)C(3)N(3)O(0)S(-1),0.0,,AA substitution,551,0.0,53.0919260645,0.0,0.0
C[UNIMOD:552],-45.987721,-46.0916,H(-2)C(-1)N(0)O(0)S(-1),0.0,,AA substitution,552,0.0,-45.98772123886,0.0,0.0
D[UNIMOD:553],-43.989829,-44.0095,H(0)C(-1)N(0)O(-2)S(0),0.0,,AA substitution,553,0.0,-43.98982923914,0.0,0.0
D[UNIMOD:554],22.031969,22.0519,H(2)C(2)N(2)O(-2)S(0),0.0,,AA substitution,554,0.0,22.03196883418,0.0,0.0
D[UNIMOD:555],-0.984016,-0.9848,H(1)C(0)N(1)O(-1)S(0),0.0,,AA substitution,555,0.0,-0.9840155829100006,0.0,0.0
D[UNIMOD:556],-58.005479,-58.0361,H(-2)C(-2)N(0)O(-2)S(0),0.0,,AA substitution,556,0.0,-58.0054793036,0.0,0.0
D[UNIMOD:557],48.036386,48.0859,H(4)C(5)N(0)O(-1)S(0),0.0,,AA substitution,557,0.0,48.03638550935,0.0,0.0
D[UNIMOD:558],14.01565,14.0266,H(2)C(1)N(0)O(0)S(0),0.0,,AA substitution,558,0.0,14.01565006446,0.0,0.0
D[UNIMOD:559],-15.958529,-15.9563,H(4)C(1)N(0)O(-2)S(0),0.0,,AA substitution,559,0.0,-15.95852911022,0.0,0.0
E[UNIMOD:560],-58.005479,-58.0361,H(-2)C(-2)N(0)O(-2)S(0),0.0,,AA substitution,560,0.0,-58.0054793036,0.0,0.0
E[UNIMOD:561],-0.984016,-0.9848,H(1)C(0)N(1)O(-1)S(0),0.0,,AA substitution,561,0.0,-0.9840155829100006,0.0,0.0
E[UNIMOD:562],-14.01565,-14.0266,H(-2)C(-1)N(0)O(0)S(0),0.0,,AA substitution,562,0.0,-14.01565006446,0.0,0.0
E[UNIMOD:563],-0.94763,-0.9417,H(5)C(1)N(1)O(-2)S(0),0.0,,AA substitution,563,0.0,-0.9476300735599992,0.0,0.0
